start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790397940.637377,1790397942.4131033,0.24080000000000001,0.2052159945,0.2160959945,0.2052159945,0.165151998,0.0252480005,0.010735999999999999,1048576,long_warmup,8,7401,30,0.0,False,"{""samples"": 30, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397942.4131033,1790397942.54045,0.4072,0.358095998,0.313232,0.36856000050000004,0.269135997,0.061632,0.010688,1048576,baseline,8,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397942.54045,1790397942.6859674,0.40535,0.35264000300000004,0.311536001,0.3674560055,0.2695360035,0.061647999999999994,0.010304,1048576,baseline,9,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397942.6859674,1790397944.5091255,0.1911,0.165983998,0.162640002,0.1795359945,0.129568003,0.024592,0.00912,1048576,long_warmup,9,7401,30,0.0,False,"{""samples"": 32, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397944.5091255,1790397946.3932426,0.2145,0.18588799500000003,0.1867200015,0.1837280025,0.149904005,0.024464,0.011296,1048576,long_warmup,10,7401,30,0.0,False,"{""samples"": 33, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397946.3932426,1790397946.5267067,0.40915,0.367728007,0.31468799900000005,0.376272,0.29676800999999997,0.060479999,0.010655999999999999,1048576,baseline,10,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397946.5267067,1790397946.651839,0.19219999999999998,0.176815995,0.1760319985,0.17313599699999999,0.13896000349999998,0.024768000499999998,0.010432,1048576,baseline,11,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397946.651839,1790397948.5746148,0.19125,0.16534400300000002,0.15588800149999998,0.187023999,0.12940800200000002,0.02472,0.009792,1048576,long_warmup,11,7401,30,0.0,False,"{""samples"": 31, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397948.5746148,1790397950.6359718,0.19945,0.183408001,0.1833919975,0.183248005,0.149856001,0.02448,0.00912,1048576,long_warmup,12,7401,30,0.0,False,"{""samples"": 33, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397950.6359718,1790397950.7634676,0.38639999999999997,0.33828800449999996,0.3108960015,0.3899040115,0.24312,0.0603199995,0.01048,1048576,baseline,12,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
