start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790398356.0434594,1790398356.7866573,0.2193,0.20427199999999998,0.20638399949999997,0.2135999965,0.162976004,0.029536,0.011231999999999999,1048576,long_warmup,1,2422,30,0.0,False,"{""samples"": 14, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398356.7866573,1790398357.485189,0.2126,0.19812800249999998,0.1981440005,0.19948800449999998,0.1545119955,0.0302720005,0.012208,1048576,long_warmup,2,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398357.485189,1790398357.6055396,0.2049,0.19161599799999998,0.19161599799999998,0.1822240035,0.1509599985,0.029408,0.011168,1048576,baseline,2,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398357.6055396,1790398358.3399618,0.24255,0.22718399700000003,0.2265439945,0.2349279955,0.18454399700000002,0.029856,0.012096,1048576,long_warmup,3,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398358.3399618,1790398358.4630415,0.2003,0.1870560015,0.1861759985,0.1879679945,0.14607999449999998,0.029456001000000002,0.011168,1048576,baseline,3,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790398358.4630415,1790398359.2380133,0.2281,0.202191995,0.18632000099999999,0.24100800049999999,0.161759995,0.0296160005,0.011296,1048576,long_warmup,4,2422,30,0.0,False,"{""samples"": 13, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790398359.2380133,1790398359.372093,0.377,0.327808004,0.32372800350000003,0.347168005,0.24886400250000001,0.063648,0.012448,1048576,baseline,4,10,30,0.0,False,"{""samples"": 3, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398359.372093,1790398360.0489116,0.21965,0.2043680035,0.2042719965,0.2043680035,0.163631998,0.029519999499999998,0.011328,1048576,long_warmup,5,2422,30,0.0,False,"{""samples"": 12, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398360.0489116,1790398360.1805315,0.2198,0.20430400450000002,0.20344000299999998,0.204096,0.16392,0.0294080005,0.01136,1048576,baseline,5,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398360.1805315,1790398360.8914852,0.2183,0.203936001,0.2057920015,0.2031680025,0.16270400550000003,0.029376,0.011072,1048576,long_warmup,6,2422,30,0.0,False,"{""samples"": 11, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398360.8914852,1790398361.0258014,0.40254999999999996,0.340544003,0.33144,0.340544003,0.258928001,0.0577599985,0.01256,1048576,baseline,6,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790398361.0258014,1790398361.782756,0.2147,0.2005279955,0.19958400199999998,0.20187199849999998,0.158079997,0.029727999,0.012015999999999999,1048576,long_warmup,7,2422,30,0.0,False,"{""samples"": 14, ""sm_min"": 2392.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
