start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790363501.3067422,1790363501.4445994,0.3716,0.31212800150000003,0.289743997,0.32766400100000004,0.225344002,0.042095999999999995,0.041487999,16384,high_priority,25,10,30,0.0,True,"{""samples"": 3, ""sm_min"": 832.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790363501.4445994,1790363501.632452,0.1422,0.121167999,0.29275199799999996,0.10894399800000001,0.08291199799999999,0.010384000000000001,0.009136,16384,many_reps,25,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 1762.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363504.6329396,1790363504.7843368,0.37334999999999996,0.3232800015,0.32660800199999995,0.3210880015,0.2368,0.0416,0.041375999999999996,16384,idle_gap,25,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 675.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363504.7843368,1790363504.9213178,0.3735,0.296591999,0.32327999949999997,0.30697599799999997,0.2121599985,0.042048002,0.040992001,16384,baseline,25,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 675.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363504.9213178,1790363505.4707735,0.14305,0.1194879995,0.11206399849999998,0.11643200149999999,0.08233600099999999,0.009728,0.009184,16384,long_warmup,25,2671,30,0.0,False,"{""samples"": 9, ""sm_min"": 630.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790363505.4707735,1790363506.001772,0.13815,0.10559999850000001,0.10407999849999999,0.097536002,0.0784480015,0.011312,0.007824,16384,long_warmup,26,2671,30,0.0,False,"{""samples"": 9, ""sm_min"": 2970.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363506.001772,1790363506.1259336,0.14355,0.112847997,0.1055359995,0.1239840005,0.08368,0.007328,0.009376,16384,high_priority,26,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2970.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363506.1259336,1790363506.3301954,0.31615,0.2667840045,0.11592000000000001,0.11620800049999999,0.181600004,0.040064,0.040128,16384,many_reps,26,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 2970.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363509.3307228,1790363509.4683788,0.14585,0.12185599899999999,0.1161919975,0.12619199749999999,0.080111999,0.009568,0.008064,16384,idle_gap,26,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 802.0, ""mem_min"": 7001.0, ""pstates"": [""P0"", ""P3""]}"
1790363509.4683788,1790363509.608592,0.3826,0.32521600100000003,0.3304320015,0.2996959965,0.239776,0.0428640005,0.041935999,16384,baseline,26,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 802.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790363509.608592,1790363509.7318451,0.1497,0.11847999649999999,0.11892800049999999,0.116591997,0.096911997,0.01088,0.008400000000000001,16384,baseline,27,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 802.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790363509.7318451,1790363509.8583102,0.14285,0.11756799949999999,0.100127999,0.12017599899999999,0.0788320005,0.010112,0.0076,16384,high_priority,27,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 802.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790363509.8583102,1790363510.381703,0.14345,0.11047999950000001,0.12028799949999999,0.10540800150000001,0.08100799850000001,0.010736,0.008656,16384,long_warmup,27,2671,30,0.0,False,"{""samples"": 9, ""sm_min"": 802.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790363513.3818011,1790363513.5082443,0.10745,0.08870400049999999,0.0852,0.08470400149999999,0.06523200100000001,0.009936,0.0092,16384,idle_gap,27,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 862.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363513.5082443,1790363513.6891055,0.1492,0.1218240005,0.110367999,0.1097279985,0.098368,0.01112,0.00944,16384,many_reps,27,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 862.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363513.6891055,1790363514.2223065,0.1905,0.1511519955,0.148431996,0.14159999699999998,0.10724800100000001,0.01304,0.010576,16384,long_warmup,28,2671,30,0.0,False,"{""samples"": 8, ""sm_min"": 862.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790363514.2238095,1790363514.3862598,0.14385,0.1187520035,0.1261759975,0.123024001,0.0839679985,0.009951999999999999,0.008864,16384,many_reps,28,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 2797.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790363517.3867378,1790363517.5271342,0.37395,0.324463996,0.300480003,0.32627199799999995,0.2383360045,0.043247999499999995,0.042064000000000004,16384,idle_gap,28,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 825.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363517.5271342,1790363517.6598172,0.37170000000000003,0.307647999,0.3183840025,0.30577599750000006,0.21334399999999998,0.041680000999999994,0.040863998,16384,high_priority,28,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 825.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363517.6598172,1790363517.784117,0.1404,0.10712000099999999,0.10496000050000001,0.1091999995,0.0804320015,0.006384,0.00392,16384,baseline,28,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 825.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790363517.784117,1790363517.9822657,0.16915,0.14020800099999997,0.32462399999999997,0.11911999849999999,0.106272001,0.019583999999999997,0.0351200015,16384,many_reps,29,10,300,0.0,False,"{""samples"": 4, ""sm_min"": 825.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790363517.9822657,1790363518.1109624,0.14435,0.1232319975,0.122112,0.1207680005,0.082879998,0.010912,0.00448,16384,baseline,29,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2167.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
