2026/09/26 12:44:00.801, P8, 405, 405, 14.59, 1, 0x0000000000000000
2026/09/26 12:44:00.864, P8, 405, 405, 14.59, 1, 0x0000000000000000
2026/09/26 12:44:00.918, P8, 405, 405, 14.59, 1, 0x0000000000000000
2026/09/26 12:44:00.968, P8, 405, 405, 14.59, 1, 0x0000000000000000
2026/09/26 12:44:01.034, P8, 405, 405, 14.59, 1, 0x0000000000000000
2026/09/26 12:44:01.097, P8, 405, 405, 14.59, 1, 0x0000000000000000
2026/09/26 12:44:01.161, P8, 405, 405, 14.59, 1, 0x0000000000000000
2026/09/26 12:44:01.218, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.283, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.335, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.398, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.452, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.503, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.561, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.618, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.668, P0, 922, 14201, 19.89, 16, 0x0000000000000000
2026/09/26 12:44:01.732, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:01.785, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:01.836, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:01.902, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:01.965, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:02.020, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:02.072, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:02.136, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:02.187, P0, 2685, 14201, 29.47, 16, 0x0000000000000000
2026/09/26 12:44:02.252, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.304, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.369, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.420, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.486, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.537, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.602, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.653, P0, 2685, 14201, 35.65, 15, 0x0000000000000000
2026/09/26 12:44:02.717, P0, 2700, 14201, 36.07, 11, 0x0000000000000000
2026/09/26 12:44:02.781, P0, 2700, 14201, 36.07, 11, 0x0000000000000000
