start_unix,end_unix,wall_median_ms,kernel_median_ms,kernel_first10_ms,kernel_last10_ms,k1_median_ms,k2_median_ms,k3_median_ms,count,condition,index,warmups,reps,gap_s,high_priority,gpu
1790397611.3654583,1790397611.4954216,0.34255,0.290208001,0.2940799985,0.28665600150000003,0.208064005,0.0417280015,0.0402719995,16384,idle_gap,25,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 2535.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397611.4954216,1790397611.6080723,0.13555,0.115295997,0.11483199899999999,0.1160639995,0.075488001,0.010655999999999999,0.009375999999999999,16384,baseline,25,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2535.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397611.6080723,1790397612.8761246,0.14315,0.1238080005,0.122080001,0.1279039985,0.0802560005,0.010032,0.009951999999999999,16384,long_warmup,25,6716,30,0.0,False,"{""samples"": 20, ""sm_min"": 855.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397612.8761246,1790397614.3475797,0.17435,0.13319999700000001,0.130527999,0.132911995,0.1064319985,0.012448,0.00432,16384,long_warmup,26,6716,30,0.0,False,"{""samples"": 23, ""sm_min"": 2805.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397614.3475797,1790397614.4775424,0.364,0.2927520055,0.290384,0.299279999,0.2110240015,0.041088,0.040640000499999995,16384,high_priority,26,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397614.4775424,1790397614.7042487,0.36665000000000003,0.30996800199999996,0.3106239995,0.292992005,0.2217280045,0.041919999,0.041152,16384,many_reps,26,10,300,0.0,False,"{""samples"": 4, ""sm_min"": 2782.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397617.7050788,1790397617.82687,0.34345000000000003,0.290272003,0.295712001,0.2888640055,0.2077760025,0.0421440005,0.0411840005,16384,idle_gap,26,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 720.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397617.82687,1790397617.9461863,0.36524999999999996,0.3155840005,0.292783998,0.320464006,0.23121599850000002,0.042367999,0.040656,16384,baseline,26,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 720.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397617.9461863,1790397618.0552022,0.14365,0.125247999,0.125055999,0.12334399850000001,0.079007998,0.021472,0.008976000000000001,16384,baseline,27,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 720.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397618.0552022,1790397618.1861556,0.36635,0.29454400000000003,0.26374400200000003,0.31692800050000003,0.2098079995,0.0413920005,0.0406880005,16384,high_priority,27,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 720.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397618.1861556,1790397619.3755207,0.1446,0.12108800150000001,0.125552003,0.1135519995,0.08998400000000001,0.01064,0.008864,16384,long_warmup,27,6716,30,0.0,False,"{""samples"": 19, ""sm_min"": 2212.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397622.3759758,1790397622.4909947,0.1429,0.117632002,0.122960002,0.108303998,0.0788000005,0.010495999999999998,0.008544,16384,idle_gap,27,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 907.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397622.4909947,1790397622.6441097,0.1465,0.1236000005,0.13019200000000003,0.113296002,0.0819999985,0.00984,0.009664,16384,many_reps,27,10,300,0.0,False,"{""samples"": 2, ""sm_min"": 907.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397622.6441097,1790397623.8693788,0.16494999999999999,0.1312639995,0.1203999995,0.157071998,0.103392001,0.012736,0.012128,16384,long_warmup,28,6716,30,0.0,False,"{""samples"": 20, ""sm_min"": 960.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397623.8693788,1790397624.092503,0.3392,0.287856002,0.2972639985,0.28609599750000003,0.205615997,0.0413919985,0.040383998,16384,many_reps,28,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397627.093504,1790397627.2135882,0.1485,0.115759998,0.111552002,0.118560001,0.081888001,0.010288,0.008912,16384,idle_gap,28,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 705.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397627.2135882,1790397627.3442037,0.34125,0.289647999,0.276576001,0.29023999749999996,0.2071359975,0.0420000015,0.0410719995,16384,high_priority,28,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 705.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790397627.3442037,1790397627.4669342,0.38265,0.312703997,0.306800004,0.3349439925,0.22302399550000002,0.0431040005,0.043328,16384,baseline,28,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 705.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790397627.4669342,1790397627.6186097,0.14525,0.1160640025,0.1239039995,0.1141759985,0.081168,0.010352,0.009232,16384,many_reps,29,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 705.0, ""mem_min"": 7001.0, ""pstates"": [""P0""]}"
1790397627.6186097,1790397627.7418997,0.3644,0.3159200005,0.306464,0.303871995,0.2334240005,0.041951999,0.040703999,16384,baseline,29,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2655.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790397627.7418997,1790397627.850975,0.1382,0.12067200049999999,0.123472002,0.116288002,0.078288,0.010416,0.010128,16384,high_priority,29,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2655.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790397627.850975,1790397629.1618273,0.1394,0.11286399750000001,0.1088159985,0.1232160035,0.080736,0.009984,0.009472,16384,long_warmup,29,6716,30,0.0,False,"{""samples"": 20, ""sm_min"": 2655.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397632.162064,1790397632.276873,0.13845000000000002,0.119088001,0.1031040015,0.12289600249999999,0.078896001,0.011231999999999999,0.008832,16384,idle_gap,29,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 780.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397632.276873,1790397632.3873043,0.13774999999999998,0.11001599949999999,0.098208001,0.122016001,0.079039998,0.01112,0.009008,16384,baseline,30,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 780.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397632.3873043,1790397632.6127648,0.34635,0.29014399999999996,0.2871200015,0.25963199400000003,0.207359999,0.041184001,0.040624,16384,many_reps,30,10,300,0.0,False,"{""samples"": 4, ""sm_min"": 780.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397632.6127648,1790397632.7402167,0.3658,0.314016003,0.3216319975,0.29633599850000003,0.224703997,0.040768001,0.040816001500000004,16384,high_priority,30,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2505.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790397635.740476,1790397635.8740745,0.34355,0.2875520005,0.2871199955,0.2941120025,0.20646399999999998,0.04088,0.0402720015,16384,idle_gap,30,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 570.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397635.8740745,1790397637.0208743,0.1397,0.1199040015,0.119760001,0.1163519995,0.078768,0.011072,0.009152,16384,long_warmup,30,6716,30,0.0,False,"{""samples"": 18, ""sm_min"": 570.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790397637.0208743,1790397638.1132345,0.12685000000000002,0.1003039985,0.0972319995,0.111296,0.07753600199999999,0.011072,0.008496,16384,long_warmup,31,6716,30,0.0,False,"{""samples"": 18, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397641.1134386,1790397641.2430677,0.3671,0.31731200400000004,0.3189759995,0.29228800350000006,0.23294400450000002,0.0420800005,0.0412000005,16384,idle_gap,31,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397641.2430677,1790397641.4636276,0.36045,0.29209599649999995,0.284800004,0.286751994,0.209216006,0.041344,0.040415998499999994,16384,many_reps,31,10,300,0.0,False,"{""samples"": 4, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397641.4636276,1790397641.5828466,0.34055,0.2883839995,0.2862399995,0.287680002,0.205856003,0.041455999,0.040319999499999995,16384,high_priority,31,10,30,0.0,True,"{""samples"": 1, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397641.583848,1790397641.6965027,0.1401,0.114783998,0.1160799995,0.1088159995,0.0831359995,0.011376,0.009664,16384,baseline,31,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 877.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397641.6965027,1790397641.9171987,0.33855,0.28707199549999995,0.2886400055,0.291216001,0.205520004,0.041312002,0.040368,16384,many_reps,32,10,300,0.0,False,"{""samples"": 4, ""sm_min"": 2775.0, ""mem_min"": 14201.0, ""pstates"": [""P0""]}"
1790397641.9171987,1790397643.0755801,0.13855,0.121952003,0.12372800349999999,0.09667200150000001,0.077151999,0.011072,0.009408,16384,long_warmup,32,6716,30,0.0,False,"{""samples"": 18, ""sm_min"": 2745.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397646.07639,1790397646.1918716,0.14250000000000002,0.114944001,0.1109120005,0.1107200025,0.095024001,0.007743999999999999,0.006912,16384,idle_gap,32,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 937.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397646.1918716,1790397646.318188,0.34735000000000005,0.29684800299999997,0.29684800299999997,0.29825600250000006,0.209615998,0.041584,0.041247998999999994,16384,high_priority,32,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 787.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397646.318188,1790397646.4451237,0.36760000000000004,0.29768000549999996,0.307152006,0.307823999,0.2093280035,0.041583999999999996,0.041216001,16384,baseline,32,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 787.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397646.4451237,1790397646.5695472,0.3654,0.297088001,0.2890240025,0.315008001,0.21052800100000002,0.0414080005,0.0403999985,16384,high_priority,33,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 787.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397649.570373,1790397649.6872947,0.1207,0.09881599900000002,0.093072001,0.09647999850000001,0.0725760015,0.009968000000000001,0.008768,16384,idle_gap,33,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 2535.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397649.6872947,1790397649.7912443,0.13535,0.11390400049999999,0.116256,0.109039998,0.0801919995,0.01,0.008624,16384,baseline,33,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 682.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397649.7912443,1790397649.9465823,0.1364,0.11129599949999999,0.09620799999999999,0.112208002,0.0782079995,0.010272,0.008896,16384,many_reps,33,10,300,0.0,False,"{""samples"": 2, ""sm_min"": 682.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397649.9539776,1790397651.1145415,0.14429999999999998,0.1233279975,0.11014399750000001,0.1256959975,0.07907199849999999,0.010944,0.009344,16384,long_warmup,33,6716,30,0.0,False,"{""samples"": 20, ""sm_min"": 682.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397651.1145415,1790397651.22605,0.13185,0.117216003,0.1227679975,0.110959998,0.079119999,0.011120000000000001,0.009024,16384,baseline,34,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397654.2265964,1790397654.3543153,0.363,0.293744,0.29004799400000003,0.291344002,0.207535997,0.042288000000000006,0.040992001,16384,idle_gap,34,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 2512.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397654.3543153,1790397655.4663663,0.13905,0.11411199799999999,0.11499200099999998,0.11425599750000001,0.07884800049999999,0.00992,0.009167999999999999,16384,long_warmup,34,6716,30,0.0,False,"{""samples"": 20, ""sm_min"": 2167.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790397655.4663663,1790397655.5804863,0.13705,0.11028799949999998,0.11204800100000001,0.10967999949999999,0.0858240015,0.01,0.008,16384,high_priority,34,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2955.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397655.5804863,1790397655.733278,0.1405,0.1190719985,0.117584001,0.1075360015,0.079728,0.010224,0.009104000000000001,16384,many_reps,34,10,300,0.0,False,"{""samples"": 2, ""sm_min"": 2932.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397655.733278,1790397655.8510377,0.36245,0.2956799925,0.307119992,0.29222399899999996,0.21316799549999998,0.041888000499999994,0.041344,16384,high_priority,35,10,30,0.0,True,"{""samples"": 2, ""sm_min"": 2932.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397655.8510377,1790397656.0043533,0.13985,0.11630399999999999,0.09839999999999999,0.130992002,0.0810239985,0.01088,0.009088,16384,many_reps,35,10,300,0.0,False,"{""samples"": 3, ""sm_min"": 2932.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397656.0043533,1790397656.1240084,0.14200000000000002,0.120416001,0.1253600015,0.0982879995,0.09099199999999999,0.010432,0.009024,16384,baseline,35,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 2932.0, ""mem_min"": 14201.0, ""pstates"": [""P1""]}"
1790397659.125704,1790397659.244129,0.14145,0.11993599999999999,0.1274079985,0.1093919995,0.080607999,0.009536,0.009072,16384,idle_gap,35,10,30,3.0,False,"{""samples"": 2, ""sm_min"": 2535.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397659.244129,1790397660.4977827,0.1396,0.11087999800000001,0.1061439995,0.114288,0.07891200100000001,0.010048000000000001,0.00688,16384,long_warmup,35,6716,30,0.0,False,"{""samples"": 21, ""sm_min"": 2535.0, ""mem_min"": 7001.0, ""pstates"": [""P1"", ""P3""]}"
1790397660.6356356,1790397661.5031798,0.2084,0.18652799799999997,0.1873600005,0.18863999999999997,0.148832001,0.024448,0.010336,1048576,long_warmup,0,2477,30,0.0,False,"{""samples"": 15, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P0"", ""P1""]}"
1790397661.5031798,1790397661.7440598,0.4072,0.3624799885,0.321888001,0.1869440015,0.2694240065,0.061951999,0.010704,1048576,many_reps,0,10,300,0.0,False,"{""samples"": 4, ""sm_min"": 2940.0, ""mem_min"": 14001.0, ""pstates"": [""P1""]}"
1790397664.749484,1790397664.8916092,0.40275,0.3382720065,0.334783998,0.34705599750000005,0.265408009,0.060287998999999995,0.010544,1048576,idle_gap,0,10,30,3.0,False,"{""samples"": 3, ""sm_min"": 847.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
1790397664.8916092,1790397665.030659,0.4508,0.38462400100000005,0.378496004,0.386335996,0.309967995,0.063327998,0.010655999999999999,1048576,baseline,0,10,30,0.0,False,"{""samples"": 2, ""sm_min"": 847.0, ""mem_min"": 7001.0, ""pstates"": [""P3""]}"
